year,<1300cc,1300cc - 1900cc,>1900cc
2001,"[346, 893, 1219, 934, 483, 213, 38, 7, 7, 8, 6, 8, 2, 1, 0, 6, 61]","[7313, 19126, 25620, 22612, 22027, 19649, 18128, 16885, 11112, 10277, 7409, 5062, 3882, 2680, 1686, 1124, 1965]","[7277, 20250, 25866, 25856, 24441, 18111, 13993, 13647, 10859, 8686, 5883, 5834, 3700, 2505, 1743, 1187, 1802]"
2002,"[346, 893, 1219, 934, 483, 213, 38, 7, 7, 8, 6, 8, 2, 1, 0, 6, 61]","[7313, 19126, 25620, 22612, 22027, 19649, 18128, 16885, 11112, 10277, 7409, 5062, 3882, 2680, 1686, 1124, 1965]","[7277, 20250, 25866, 25856, 24441, 18111, 13993, 13647, 10859, 8686, 5883, 5834, 3700, 2505, 1743, 1187, 1802]"
2003,"[346, 893, 1219, 934, 483, 213, 38, 7, 7, 8, 6, 8, 2, 1, 0, 6, 61]","[7313, 19126, 25620, 22612, 22027, 19649, 18128, 16885, 11112, 10277, 7409, 5062, 3882, 2680, 1686, 1124, 1965]","[7277, 20250, 25866, 25856, 24441, 18111, 13993, 13647, 10859, 8686, 5883, 5834, 3700, 2505, 1743, 1187, 1802]"
2004,"[346, 893, 1219, 934, 483, 213, 38, 7, 7, 8, 6, 8, 2, 1, 0, 6, 61]","[7313, 19126, 25620, 22612, 22027, 19649, 18128, 16885, 11112, 10277, 7409, 5062, 3882, 2680, 1686, 1124, 1965]","[7277, 20250, 25866, 25856, 24441, 18111, 13993, 13647, 10859, 8686, 5883, 5834, 3700, 2505, 1743, 1187, 1802]"
2005,"[346, 893, 1219, 934, 483, 213, 38, 7, 7, 8, 6, 8, 2, 1, 0, 6, 61]","[7313, 19126, 25620, 22612, 22027, 19649, 18128, 16885, 11112, 10277, 7409, 5062, 3882, 2680, 1686, 1124, 1965]","[7277, 20250, 25866, 25856, 24441, 18111, 13993, 13647, 10859, 8686, 5883, 5834, 3700, 2505, 1743, 1187, 1802]"
2006,"[346, 893, 1219, 934, 483, 213, 38, 7, 7, 8, 6, 8, 2, 1, 0, 6, 61]","[7313, 19126, 25620, 22612, 22027, 19649, 18128, 16885, 11112, 10277, 7409, 5062, 3882, 2680, 1686, 1124, 1965]","[7277, 20250, 25866, 25856, 24441, 18111, 13993, 13647, 10859, 8686, 5883, 5834, 3700, 2505, 1743, 1187, 1802]"
2007,"[346, 893, 1219, 934, 483, 213, 38, 7, 7, 8, 6, 8, 2, 1, 0, 6, 61]","[7313, 19126, 25620, 22612, 22027, 19649, 18128, 16885, 11112, 10277, 7409, 5062, 3882, 2680, 1686, 1124, 1965]","[7277, 20250, 25866, 25856, 24441, 18111, 13993, 13647, 10859, 8686, 5883, 5834, 3700, 2505, 1743, 1187, 1802]"
2008,"[346, 893, 1219, 934, 483, 213, 38, 7, 7, 8, 6, 8, 2, 1, 0, 6, 61]","[7313, 19126, 25620, 22612, 22027, 19649, 18128, 16885, 11112, 10277, 7409, 5062, 3882, 2680, 1686, 1124, 1965]","[7277, 20250, 25866, 25856, 24441, 18111, 13993, 13647, 10859, 8686, 5883, 5834, 3700, 2505, 1743, 1187, 1802]"
2009,"[346, 893, 1219, 934, 483, 213, 38, 7, 7, 8, 6, 8, 2, 1, 0, 6, 61]","[7313, 19126, 25620, 22612, 22027, 19649, 18128, 16885, 11112, 10277, 7409, 5062, 3882, 2680, 1686, 1124, 1965]","[7277, 20250, 25866, 25856, 24441, 18111, 13993, 13647, 10859, 8686, 5883, 5834, 3700, 2505, 1743, 1187, 1802]"
1994,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
1995,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
1996,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
1997,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
1998,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
1999,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
2000,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
2001,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
2002,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
2003,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
2004,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
2005,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
2006,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
2007,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
2008,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
2009,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
2010,"[531, 893, 1243, 1255, 1039, 563, 231, 36, 5, 6, 5, 4, 8, 1, 0, 0, 52]","[11222, 19126, 26549, 26457, 23625, 22722, 19973, 18430, 16853, 10912, 9429, 6530, 4108, 2893, 2163, 1303, 2285]","[9570, 20250, 29192, 26477, 26535, 24705, 18128, 13800, 13054, 10064, 7659, 4998, 4452, 2621, 1880, 1252, 2176]"
1995,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
1996,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
1997,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
1998,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
1999,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
2000,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
2001,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
2002,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
2003,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
2004,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
2005,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
2006,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
2007,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
2008,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
2009,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
2010,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
2011,"[555, 893, 1243, 1042, 1464, 1220, 688, 262, 39, 5, 6, 5, 2, 7, 1, 0, 41]","[11729, 19126, 26549, 27903, 27735, 24920, 23710, 20959, 19196, 17250, 10789, 8880, 5731, 3577, 2445, 1556, 2656]","[11673, 20250, 29192, 32375, 26992, 27052, 25175, 18350, 13825, 12924, 9387, 6836, 4054, 3724, 2134, 1376, 2513]"
1996,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
1997,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
1998,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
1999,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2000,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2001,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2002,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2003,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2004,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2005,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2006,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2007,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2008,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2009,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2010,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2011,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
2012,"[482, 893, 1243, 1042, 625, 1595, 1295, 736, 278, 36, 7, 5, 3, 4, 6, 3, 35]","[10163, 19126, 26549, 27903, 32568, 28207, 25275, 24025, 20986, 18986, 16491, 10068, 7703, 4800, 2712, 1625, 3222]","[10114, 20250, 29192, 32375, 34127, 27231, 26790, 24729, 17791, 13085, 11641, 7997, 5448, 3173, 2640, 1418, 2810]"
1997,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
1998,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
1999,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2000,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2001,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2002,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2003,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2004,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2005,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
2006,"[447, 893, 1243, 1042, 625, 350, 1728, 1414, 792, 304, 42, 7, 5, 7, 5, 5, 30]","[9440, 19126, 26549, 27903, 32568, 34494, 28993, 26018, 24725, 21619, 19029, 16364, 9407, 6948, 4021, 2213, 3621]","[9393, 20250, 29192, 32375, 34127, 27932, 27109, 26729, 24714, 17540, 12334, 10392, 6779, 4428, 2372, 1961, 3113]"
